datetime,ShortDate,Hour,DateConvert,Chicago,Temp_Farenheit
4/28/2016 19:00,4/28/2016,19,4248819,282.72,49.226
4/28/2016 20:00,4/28/2016,20,4248820,282.8,49.37
4/28/2016 21:00,4/28/2016,21,4248821,282.52,48.866
4/28/2016 22:00,4/28/2016,22,4248822,282.08,48.074
4/28/2016 23:00,4/28/2016,23,4248823,281.46,46.958
4/29/2016 0:00,4/29/2016,0,424890,280.67,45.536
4/29/2016 1:00,4/29/2016,1,424891,280.07,44.456
4/29/2016 2:00,4/29/2016,2,424892,279.87,44.096
4/29/2016 3:00,4/29/2016,3,424893,279.64,43.682
4/29/2016 4:00,4/29/2016,4,424894,279.78,43.934
4/29/2016 5:00,4/29/2016,5,424895,279.79,43.952
4/29/2016 6:00,4/29/2016,6,424896,279.82,44.006
4/29/2016 7:00,4/29/2016,7,424897,279.82,44.006
4/29/2016 8:00,4/29/2016,8,424898,279.72,43.826
4/29/2016 9:00,4/29/2016,9,424899,279.66,43.718
4/29/2016 10:00,4/29/2016,10,4248910,279.68,43.754
4/29/2016 11:00,4/29/2016,11,4248911,279.34,43.142
4/29/2016 12:00,4/29/2016,12,4248912,279.29,43.052
4/29/2016 13:00,4/29/2016,13,4248913,279.56,43.538
4/29/2016 14:00,4/29/2016,14,4248914,279.69,43.772
4/29/2016 15:00,4/29/2016,15,4248915,280.22,44.726
4/29/2016 16:00,4/29/2016,16,4248916,280.89,45.932
4/29/2016 17:00,4/29/2016,17,4248917,281.41,46.868
4/29/2016 18:00,4/29/2016,18,4248918,281.79,47.552
4/29/2016 19:00,4/29/2016,19,4248919,282.03,47.984
4/29/2016 20:00,4/29/2016,20,4248920,282.27,48.416
4/29/2016 21:00,4/29/2016,21,4248921,282.47,48.776
4/29/2016 22:00,4/29/2016,22,4248922,282.24,48.362
4/29/2016 23:00,4/29/2016,23,4248923,281.51,47.048
4/30/2016 0:00,4/30/2016,0,424900,280.82,45.806
4/30/2016 1:00,4/30/2016,1,424901,280.1,44.51
4/30/2016 2:00,4/30/2016,2,424902,279.6,43.61
4/30/2016 3:00,4/30/2016,3,424903,279.67,43.736
4/30/2016 4:00,4/30/2016,4,424904,279.44,43.322
4/30/2016 5:00,4/30/2016,5,424905,279.43,43.304
4/30/2016 6:00,4/30/2016,6,424906,279.54,43.502
4/30/2016 7:00,4/30/2016,7,424907,279.59,43.592
4/30/2016 8:00,4/30/2016,8,424908,279.96,44.258
4/30/2016 9:00,4/30/2016,9,424909,280.28,44.834
4/30/2016 10:00,4/30/2016,10,4249010,280.68,45.554
4/30/2016 11:00,4/30/2016,11,4249011,280.88,45.914
4/30/2016 12:00,4/30/2016,12,4249012,281.2,46.49
4/30/2016 13:00,4/30/2016,13,4249013,281.83,47.624
4/30/2016 14:00,4/30/2016,14,4249014,282.1,48.11
4/30/2016 15:00,4/30/2016,15,4249015,281.8,47.57
4/30/2016 16:00,4/30/2016,16,4249016,281.25,46.58
4/30/2016 17:00,4/30/2016,17,4249017,280.86,45.878
4/30/2016 18:00,4/30/2016,18,4249018,280.64,45.482
4/30/2016 19:00,4/30/2016,19,4249019,280.57,45.356
4/30/2016 20:00,4/30/2016,20,4249020,280.59,45.392
4/30/2016 21:00,4/30/2016,21,4249021,280.64,45.482
4/30/2016 22:00,4/30/2016,22,4249022,280.84,45.842
4/30/2016 23:00,4/30/2016,23,4249023,280.79,45.752
5/1/2016 0:00,5/1/2016,0,424910,280.67,45.536
5/1/2016 1:00,5/1/2016,1,424911,280.72,45.626
5/1/2016 2:00,5/1/2016,2,424912,280.73,45.644
5/1/2016 3:00,5/1/2016,3,424913,280.87,45.896
5/1/2016 4:00,5/1/2016,4,424914,280.84,45.842
5/1/2016 5:00,5/1/2016,5,424915,280.82,45.806
5/1/2016 6:00,5/1/2016,6,424916,280.76,45.698
5/1/2016 7:00,5/1/2016,7,424917,280.71,45.608
5/1/2016 8:00,5/1/2016,8,424918,280.76,45.698
5/1/2016 9:00,5/1/2016,9,424919,280.65,45.5
5/1/2016 10:00,5/1/2016,10,4249110,280.47,45.176
5/1/2016 11:00,5/1/2016,11,4249111,280.35,44.96
5/1/2016 12:00,5/1/2016,12,4249112,280.27,44.816
5/1/2016 13:00,5/1/2016,13,4249113,280.2,44.69
5/1/2016 14:00,5/1/2016,14,4249114,280.33,44.924
5/1/2016 15:00,5/1/2016,15,4249115,280.64,45.482
5/1/2016 16:00,5/1/2016,16,4249116,281.27,46.616
5/1/2016 17:00,5/1/2016,17,4249117,281.51,47.048
5/1/2016 18:00,5/1/2016,18,4249118,282.01,47.948
5/1/2016 19:00,5/1/2016,19,4249119,282.55,48.92
5/1/2016 20:00,5/1/2016,20,4249120,283.09,49.892
5/1/2016 21:00,5/1/2016,21,4249121,282.93,49.604
5/1/2016 22:00,5/1/2016,22,4249122,282.73,49.244
5/1/2016 23:00,5/1/2016,23,4249123,282.27,48.416
5/2/2016 0:00,5/2/2016,0,424920,281.6,47.21
5/2/2016 1:00,5/2/2016,1,424921,281.23,46.544
5/2/2016 2:00,5/2/2016,2,424922,281.16,46.418
5/2/2016 3:00,5/2/2016,3,424923,281.48,46.994
5/2/2016 4:00,5/2/2016,4,424924,281.25,46.58
5/2/2016 5:00,5/2/2016,5,424925,281.11,46.328
5/2/2016 6:00,5/2/2016,6,424926,280.73,45.644
5/2/2016 7:00,5/2/2016,7,424927,280.45,45.14
5/2/2016 8:00,5/2/2016,8,424928,280.35,44.96
5/2/2016 9:00,5/2/2016,9,424929,280.27,44.816
5/2/2016 10:00,5/2/2016,10,4249210,280.09,44.492
5/2/2016 11:00,5/2/2016,11,4249211,280.09,44.492
5/2/2016 12:00,5/2/2016,12,4249212,280.61,45.428
5/2/2016 13:00,5/2/2016,13,4249213,282.31,48.488
5/2/2016 14:00,5/2/2016,14,4249214,283.84,51.242
5/2/2016 15:00,5/2/2016,15,4249215,284.95,53.24
5/2/2016 16:00,5/2/2016,16,4249216,285.18,53.654
5/2/2016 17:00,5/2/2016,17,4249217,286.4,55.85
5/2/2016 18:00,5/2/2016,18,4249218,286.81,56.588
5/2/2016 19:00,5/2/2016,19,4249219,287.25,57.38
5/2/2016 20:00,5/2/2016,20,4249220,287.04,57.002
5/2/2016 21:00,5/2/2016,21,4249221,286.88,56.714
5/2/2016 22:00,5/2/2016,22,4249222,286.53,56.084
5/2/2016 23:00,5/2/2016,23,4249223,285.9,54.95
5/3/2016 0:00,5/3/2016,0,424930,285.11,53.528
5/3/2016 1:00,5/3/2016,1,424931,283.36,50.378
5/3/2016 2:00,5/3/2016,2,424932,282.12,48.146
5/3/2016 3:00,5/3/2016,3,424933,280.74,45.662
5/3/2016 4:00,5/3/2016,4,424934,279.6,43.61
5/3/2016 5:00,5/3/2016,5,424935,278.75,42.08
5/3/2016 6:00,5/3/2016,6,424936,278.36,41.378
5/3/2016 7:00,5/3/2016,7,424937,277.74,40.262
5/3/2016 8:00,5/3/2016,8,424938,277.56,39.938
5/3/2016 9:00,5/3/2016,9,424939,277.28,39.434
5/3/2016 10:00,5/3/2016,10,4249310,277.12,39.146
5/3/2016 11:00,5/3/2016,11,4249311,277.43,39.704
5/3/2016 12:00,5/3/2016,12,4249312,279.49,43.412
5/3/2016 13:00,5/3/2016,13,4249313,283.76,51.098
5/3/2016 14:00,5/3/2016,14,4249314,286.65,56.3
5/3/2016 15:00,5/3/2016,15,4249315,288.58,59.774
5/3/2016 16:00,5/3/2016,16,4249316,290.37,62.996
5/3/2016 17:00,5/3/2016,17,4249317,291.14,64.382
5/3/2016 18:00,5/3/2016,18,4249318,291.35,64.76
5/3/2016 19:00,5/3/2016,19,4249319,291.58,65.174
5/3/2016 20:00,5/3/2016,20,4249320,291.98,65.894
5/3/2016 21:00,5/3/2016,21,4249321,291.98,65.894
5/3/2016 22:00,5/3/2016,22,4249322,291.43,64.904
5/3/2016 23:00,5/3/2016,23,4249323,291.2,64.49
5/4/2016 0:00,5/4/2016,0,424940,290.65,63.5
5/4/2016 1:00,5/4/2016,1,424941,289.71,61.808
5/4/2016 2:00,5/4/2016,2,424942,288.87,60.296
5/4/2016 3:00,5/4/2016,3,424943,288.44,59.522
5/4/2016 4:00,5/4/2016,4,424944,287.85,58.46
5/4/2016 5:00,5/4/2016,5,424945,286.9,56.75
5/4/2016 6:00,5/4/2016,6,424946,285.25,53.78
5/4/2016 7:00,5/4/2016,7,424947,284.18,51.854
5/4/2016 8:00,5/4/2016,8,424948,283.27,50.216
5/4/2016 9:00,5/4/2016,9,424949,282.59,48.992
5/4/2016 10:00,5/4/2016,10,4249410,281.88,47.714
5/4/2016 11:00,5/4/2016,11,4249411,281.06,46.238
5/4/2016 12:00,5/4/2016,12,4249412,281.04,46.202
5/4/2016 13:00,5/4/2016,13,4249413,282.12,48.146
5/4/2016 14:00,5/4/2016,14,4249414,282.32,48.506
5/4/2016 15:00,5/4/2016,15,4249415,282.28,48.434
5/4/2016 16:00,5/4/2016,16,4249416,282.76,49.298
5/4/2016 17:00,5/4/2016,17,4249417,282.86,49.478
5/4/2016 18:00,5/4/2016,18,4249418,282.9,49.55
5/4/2016 19:00,5/4/2016,19,4249419,283.01,49.748
5/4/2016 20:00,5/4/2016,20,4249420,282.68,49.154
5/4/2016 21:00,5/4/2016,21,4249421,282.84,49.442
5/4/2016 22:00,5/4/2016,22,4249422,283.25,50.18
5/4/2016 23:00,5/4/2016,23,4249423,282.26,48.398
5/5/2016 0:00,5/5/2016,0,424950,281.22,46.526
5/5/2016 1:00,5/5/2016,1,424951,280.3,44.87
5/5/2016 2:00,5/5/2016,2,424952,279.8,43.97
5/5/2016 3:00,5/5/2016,3,424953,279.13,42.764
5/5/2016 4:00,5/5/2016,4,424954,278.83,42.224
5/5/2016 5:00,5/5/2016,5,424955,278.81,42.188
5/5/2016 6:00,5/5/2016,6,424956,278.68,41.954
5/5/2016 7:00,5/5/2016,7,424957,278.64,41.882
5/5/2016 8:00,5/5/2016,8,424958,278.7,41.99
5/5/2016 9:00,5/5/2016,9,424959,278.73,42.044
5/5/2016 10:00,5/5/2016,10,4249510,278.27,41.216
5/5/2016 11:00,5/5/2016,11,4249511,277.92,40.586
5/5/2016 12:00,5/5/2016,12,4249512,278.83,42.224
5/5/2016 13:00,5/5/2016,13,4249513,280.43,45.104
5/5/2016 14:00,5/5/2016,14,4249514,281.7,47.39
5/5/2016 15:00,5/5/2016,15,4249515,284.06,51.638
5/5/2016 16:00,5/5/2016,16,4249516,285.49,54.212
5/5/2016 17:00,5/5/2016,17,4249517,286.46,55.958
5/5/2016 18:00,5/5/2016,18,4249518,287.59,57.992
5/5/2016 19:00,5/5/2016,19,4249519,288.36,59.378
5/5/2016 20:00,5/5/2016,20,4249520,288.78,60.134
5/5/2016 21:00,5/5/2016,21,4249521,288.13,58.964
5/5/2016 22:00,5/5/2016,22,4249522,288.1,58.91
5/5/2016 23:00,5/5/2016,23,4249523,287.36,57.578
5/6/2016 0:00,5/6/2016,0,424960,286.48,55.994
5/6/2016 1:00,5/6/2016,1,424961,284.54,52.502
5/6/2016 2:00,5/6/2016,2,424962,283.23,50.144
5/6/2016 3:00,5/6/2016,3,424963,281.95,47.84
5/6/2016 4:00,5/6/2016,4,424964,280.72,45.626
5/6/2016 5:00,5/6/2016,5,424965,279.69,43.772
5/6/2016 6:00,5/6/2016,6,424966,279.32,43.106
5/6/2016 7:00,5/6/2016,7,424967,278.9,42.35
5/6/2016 8:00,5/6/2016,8,424968,279.24,42.962
5/6/2016 9:00,5/6/2016,9,424969,279.68,43.754
5/6/2016 10:00,5/6/2016,10,4249610,281.02,46.166
5/6/2016 11:00,5/6/2016,11,4249611,281.24,46.562
5/6/2016 12:00,5/6/2016,12,4249612,282.95,49.64
5/6/2016 13:00,5/6/2016,13,4249613,285.6,54.41
5/6/2016 14:00,5/6/2016,14,4249614,288.95,60.44
5/6/2016 15:00,5/6/2016,15,4249615,291.95,65.84
5/6/2016 16:00,5/6/2016,16,4249616,293.8,69.17
5/6/2016 17:00,5/6/2016,17,4249617,296,73.13
5/6/2016 18:00,5/6/2016,18,4249618,296.96,74.858
5/6/2016 19:00,5/6/2016,19,4249619,298.57,77.756
5/6/2016 20:00,5/6/2016,20,4249620,299.61,79.628
5/6/2016 21:00,5/6/2016,21,4249621,300.39,81.032
5/6/2016 22:00,5/6/2016,22,4249622,300.72,81.626
5/6/2016 23:00,5/6/2016,23,4249623,300.65,81.5
5/7/2016 0:00,5/7/2016,0,424970,299.52,79.466
5/7/2016 1:00,5/7/2016,1,424971,296.73,74.444
5/7/2016 2:00,5/7/2016,2,424972,292.7,67.19
5/7/2016 3:00,5/7/2016,3,424973,291.57,65.156
5/7/2016 4:00,5/7/2016,4,424974,291.99,65.912
5/7/2016 5:00,5/7/2016,5,424975,293.21,68.108
5/7/2016 6:00,5/7/2016,6,424976,293.38,68.414
5/7/2016 7:00,5/7/2016,7,424977,292.92,67.586
5/7/2016 8:00,5/7/2016,8,424978,292.48,66.794
5/7/2016 9:00,5/7/2016,9,424979,292.08,66.074
5/7/2016 10:00,5/7/2016,10,4249710,291.04,64.202
5/7/2016 11:00,5/7/2016,11,4249711,291.08,64.274
5/7/2016 12:00,5/7/2016,12,4249712,292.03,65.984
5/7/2016 13:00,5/7/2016,13,4249713,290.25,62.78
5/7/2016 14:00,5/7/2016,14,4249714,288.68,59.954
5/7/2016 15:00,5/7/2016,15,4249715,287.72,58.226
5/7/2016 16:00,5/7/2016,16,4249716,287.82,58.406
5/7/2016 17:00,5/7/2016,17,4249717,287.81,58.388
5/7/2016 18:00,5/7/2016,18,4249718,287.88,58.514
5/7/2016 19:00,5/7/2016,19,4249719,288.79,60.152
5/7/2016 20:00,5/7/2016,20,4249720,288.45,59.54
5/7/2016 21:00,5/7/2016,21,4249721,288.8,60.17
5/7/2016 22:00,5/7/2016,22,4249722,288.02,58.766
5/7/2016 23:00,5/7/2016,23,4249723,287.22,57.326
5/8/2016 0:00,5/8/2016,0,424980,286.03,55.184
5/8/2016 1:00,5/8/2016,1,424981,284.47,52.376
5/8/2016 2:00,5/8/2016,2,424982,282.82,49.406
5/8/2016 3:00,5/8/2016,3,424983,281.68,47.354
5/8/2016 4:00,5/8/2016,4,424984,281.29,46.652
5/8/2016 5:00,5/8/2016,5,424985,280.14,44.582
5/8/2016 6:00,5/8/2016,6,424986,279.66,43.718
5/8/2016 7:00,5/8/2016,7,424987,278.86,42.278
5/8/2016 8:00,5/8/2016,8,424988,278.2,41.09
5/8/2016 9:00,5/8/2016,9,424989,277.8,40.37
5/8/2016 10:00,5/8/2016,10,4249810,277.49,39.812
5/8/2016 11:00,5/8/2016,11,4249811,277.53,39.884
5/8/2016 12:00,5/8/2016,12,4249812,280.45,45.14
5/8/2016 13:00,5/8/2016,13,4249813,283.86,51.278
5/8/2016 14:00,5/8/2016,14,4249814,287.25,57.38
5/8/2016 15:00,5/8/2016,15,4249815,289.51,61.448
5/8/2016 16:00,5/8/2016,16,4249816,291.3,64.67
5/8/2016 17:00,5/8/2016,17,4249817,292.42,66.686
5/8/2016 18:00,5/8/2016,18,4249818,292.65,67.1
5/8/2016 19:00,5/8/2016,19,4249819,292.9,67.55
5/8/2016 20:00,5/8/2016,20,4249820,293.01,67.748
5/8/2016 21:00,5/8/2016,21,4249821,292.93,67.604
5/8/2016 22:00,5/8/2016,22,4249822,292.33,66.524
5/8/2016 23:00,5/8/2016,23,4249823,291.48,64.994
5/9/2016 0:00,5/9/2016,0,424990,290.34,62.942
5/9/2016 1:00,5/9/2016,1,424991,288.08,58.874
5/9/2016 2:00,5/9/2016,2,424992,286,55.13
5/9/2016 3:00,5/9/2016,3,424993,284.77,52.916
5/9/2016 4:00,5/9/2016,4,424994,284.36,52.178
5/9/2016 5:00,5/9/2016,5,424995,284.31,52.088
5/9/2016 6:00,5/9/2016,6,424996,284.54,52.502
5/9/2016 7:00,5/9/2016,7,424997,285.22,53.726
5/9/2016 8:00,5/9/2016,8,424998,285.12,53.546
5/9/2016 9:00,5/9/2016,9,424999,285.24,53.762
5/9/2016 10:00,5/9/2016,10,4249910,285.1,53.51
5/9/2016 11:00,5/9/2016,11,4249911,285,53.33
5/9/2016 12:00,5/9/2016,12,4249912,285.29,53.852
5/9/2016 13:00,5/9/2016,13,4249913,285.62,54.446
5/9/2016 14:00,5/9/2016,14,4249914,285.81,54.788
5/9/2016 15:00,5/9/2016,15,4249915,286.13,55.364
5/9/2016 16:00,5/9/2016,16,4249916,286.78,56.534
5/9/2016 17:00,5/9/2016,17,4249917,287.05,57.02
5/9/2016 18:00,5/9/2016,18,4249918,287.41,57.668
5/9/2016 19:00,5/9/2016,19,4249919,286.73,56.444
5/9/2016 20:00,5/9/2016,20,4249920,286.54,56.102
5/9/2016 21:00,5/9/2016,21,4249921,285.98,55.094
5/9/2016 22:00,5/9/2016,22,4249922,285.24,53.762
5/9/2016 23:00,5/9/2016,23,4249923,284.67,52.736
5/10/2016 0:00,5/10/2016,0,425000,284.15,51.8
5/10/2016 1:00,5/10/2016,1,425001,283.92,51.386
5/10/2016 2:00,5/10/2016,2,425002,283.96,51.458
5/10/2016 3:00,5/10/2016,3,425003,283.94,51.422
5/10/2016 4:00,5/10/2016,4,425004,284,51.53
5/10/2016 5:00,5/10/2016,5,425005,284.52,52.466
5/10/2016 6:00,5/10/2016,6,425006,284.6,52.61
5/10/2016 7:00,5/10/2016,7,425007,284.79,52.952
5/10/2016 8:00,5/10/2016,8,425008,284.89,53.132
5/10/2016 9:00,5/10/2016,9,425009,285.11,53.528
5/10/2016 10:00,5/10/2016,10,4250010,285.27,53.816
5/10/2016 11:00,5/10/2016,11,4250011,285.33,53.924
5/10/2016 12:00,5/10/2016,12,4250012,285.38,54.014
5/10/2016 13:00,5/10/2016,13,4250013,285.38,54.014
5/10/2016 14:00,5/10/2016,14,4250014,285.93,55.004
5/10/2016 15:00,5/10/2016,15,4250015,286.41,55.868
5/10/2016 16:00,5/10/2016,16,4250016,286.87,56.696
5/10/2016 17:00,5/10/2016,17,4250017,287.24,57.362
5/10/2016 18:00,5/10/2016,18,4250018,287.92,58.586
5/10/2016 19:00,5/10/2016,19,4250019,289.04,60.602
5/10/2016 20:00,5/10/2016,20,4250020,291.14,64.382
5/10/2016 21:00,5/10/2016,21,4250021,290.99,64.112
5/10/2016 22:00,5/10/2016,22,4250022,289.78,61.934
5/10/2016 23:00,5/10/2016,23,4250023,288.83,60.224
5/11/2016 0:00,5/11/2016,0,425010,288.59,59.792
5/11/2016 1:00,5/11/2016,1,425011,287.7,58.19
5/11/2016 2:00,5/11/2016,2,425012,287.26,57.398
5/11/2016 3:00,5/11/2016,3,425013,287.03,56.984
5/11/2016 4:00,5/11/2016,4,425014,286.89,56.732
5/11/2016 5:00,5/11/2016,5,425015,286.3,55.67
5/11/2016 6:00,5/11/2016,6,425016,286.17,55.436
5/11/2016 7:00,5/11/2016,7,425017,286.18,55.454
5/11/2016 8:00,5/11/2016,8,425018,285.95,55.04
5/11/2016 9:00,5/11/2016,9,425019,285.63,54.464
5/11/2016 10:00,5/11/2016,10,4250110,285.46,54.158
5/11/2016 11:00,5/11/2016,11,4250111,285.44,54.122
5/11/2016 12:00,5/11/2016,12,4250112,285.82,54.806
5/11/2016 13:00,5/11/2016,13,4250113,286.77,56.516
5/11/2016 14:00,5/11/2016,14,4250114,287.59,57.992
5/11/2016 15:00,5/11/2016,15,4250115,288.57,59.756
5/11/2016 16:00,5/11/2016,16,4250116,290,62.33
5/11/2016 17:00,5/11/2016,17,4250117,291.11,64.328
5/11/2016 18:00,5/11/2016,18,4250118,292.15,66.2
5/11/2016 19:00,5/11/2016,19,4250119,293.17,68.036
5/11/2016 20:00,5/11/2016,20,4250120,293.67,68.936
5/11/2016 21:00,5/11/2016,21,4250121,293.45,68.54
5/11/2016 22:00,5/11/2016,22,4250122,292.79,67.352
5/11/2016 23:00,5/11/2016,23,4250123,292.74,67.262
5/12/2016 0:00,5/12/2016,0,425020,291.97,65.876
5/12/2016 1:00,5/12/2016,1,425021,290,62.33
5/12/2016 2:00,5/12/2016,2,425022,288.68,59.954
5/12/2016 3:00,5/12/2016,3,425023,287.81,58.388
5/12/2016 4:00,5/12/2016,4,425024,287.29,57.452
5/12/2016 5:00,5/12/2016,5,425025,286.97,56.876
5/12/2016 6:00,5/12/2016,6,425026,287.4,57.65
5/12/2016 7:00,5/12/2016,7,425027,288.05,58.82
5/12/2016 8:00,5/12/2016,8,425028,288.23,59.144
5/12/2016 9:00,5/12/2016,9,425029,288.58,59.774
5/12/2016 10:00,5/12/2016,10,4250210,288.15,59
5/12/2016 11:00,5/12/2016,11,4250211,288.63,59.864
5/12/2016 12:00,5/12/2016,12,4250212,289.87,62.096
5/12/2016 13:00,5/12/2016,13,4250213,290.84,63.842
5/12/2016 14:00,5/12/2016,14,4250214,291.26,64.598
5/12/2016 15:00,5/12/2016,15,4250215,291.56,65.138
5/12/2016 16:00,5/12/2016,16,4250216,291.31,64.688
5/12/2016 17:00,5/12/2016,17,4250217,291.83,65.624
5/12/2016 18:00,5/12/2016,18,4250218,291.88,65.714
5/12/2016 19:00,5/12/2016,19,4250219,292.49,66.812
5/12/2016 20:00,5/12/2016,20,4250220,293.17,68.036
5/12/2016 21:00,5/12/2016,21,4250221,293.92,69.386
5/12/2016 22:00,5/12/2016,22,4250222,293.54,68.702
5/12/2016 23:00,5/12/2016,23,4250223,292.52,66.866
5/13/2016 0:00,5/13/2016,0,425030,291.06,64.238
5/13/2016 1:00,5/13/2016,1,425031,289.46,61.358
5/13/2016 2:00,5/13/2016,2,425032,288.44,59.522
5/13/2016 3:00,5/13/2016,3,425033,287.22,57.326
5/13/2016 4:00,5/13/2016,4,425034,286.03,55.184
5/13/2016 5:00,5/13/2016,5,425035,285.4,54.05
5/13/2016 6:00,5/13/2016,6,425036,284.83,53.024
5/13/2016 7:00,5/13/2016,7,425037,284.13,51.764
5/13/2016 8:00,5/13/2016,8,425038,283.72,51.026
5/13/2016 9:00,5/13/2016,9,425039,282.73,49.244
5/13/2016 10:00,5/13/2016,10,4250310,282.41,48.668
5/13/2016 11:00,5/13/2016,11,4250311,282.45,48.74
5/13/2016 12:00,5/13/2016,12,4250312,283.65,50.9
5/13/2016 13:00,5/13/2016,13,4250313,285.55,54.32
5/13/2016 14:00,5/13/2016,14,4250314,287.35,57.56
5/13/2016 15:00,5/13/2016,15,4250315,288.9,60.35
5/13/2016 16:00,5/13/2016,16,4250316,290.11,62.528
5/13/2016 17:00,5/13/2016,17,4250317,290.96,64.058
5/13/2016 18:00,5/13/2016,18,4250318,291.39,64.832
5/13/2016 19:00,5/13/2016,19,4250319,291.92,65.786
5/13/2016 20:00,5/13/2016,20,4250320,292.04,66.002
5/13/2016 21:00,5/13/2016,21,4250321,291.41,64.868
5/13/2016 22:00,5/13/2016,22,4250322,290.57,63.356
5/13/2016 23:00,5/13/2016,23,4250323,289.45,61.34
5/14/2016 0:00,5/14/2016,0,425040,288.16,59.018
5/14/2016 1:00,5/14/2016,1,425041,287.07,57.056
5/14/2016 2:00,5/14/2016,2,425042,285.77,54.716
5/14/2016 3:00,5/14/2016,3,425043,284.36,52.178
5/14/2016 4:00,5/14/2016,4,425044,282.68,49.154
5/14/2016 5:00,5/14/2016,5,425045,280.58,45.374
5/14/2016 6:00,5/14/2016,6,425046,280.14,44.582
5/14/2016 7:00,5/14/2016,7,425047,279.82,44.006
5/14/2016 8:00,5/14/2016,8,425048,279.53,43.484
5/14/2016 9:00,5/14/2016,9,425049,279.28,43.034
5/14/2016 10:00,5/14/2016,10,4250410,279,42.53
5/14/2016 11:00,5/14/2016,11,4250411,278.46,41.558
5/14/2016 12:00,5/14/2016,12,4250412,278.9,42.35
5/14/2016 13:00,5/14/2016,13,4250413,279.2,42.89
5/14/2016 14:00,5/14/2016,14,4250414,279.71,43.808
5/14/2016 15:00,5/14/2016,15,4250415,280.52,45.266
5/14/2016 16:00,5/14/2016,16,4250416,280.8,45.77
5/14/2016 17:00,5/14/2016,17,4250417,280.75,45.68
5/14/2016 18:00,5/14/2016,18,4250418,280.72,45.626
5/14/2016 19:00,5/14/2016,19,4250419,280.69,45.572
5/14/2016 20:00,5/14/2016,20,4250420,280.6,45.41
5/14/2016 21:00,5/14/2016,21,4250421,280.84,45.842
5/14/2016 22:00,5/14/2016,22,4250422,281.09,46.292
5/14/2016 23:00,5/14/2016,23,4250423,281.16,46.418
5/15/2016 0:00,5/15/2016,0,425050,280.74,45.662
5/15/2016 1:00,5/15/2016,1,425051,280.08,44.474
5/15/2016 2:00,5/15/2016,2,425052,279.57,43.556
5/15/2016 3:00,5/15/2016,3,425053,278.83,42.224
5/15/2016 4:00,5/15/2016,4,425054,278.69,41.972
5/15/2016 5:00,5/15/2016,5,425055,278.48,41.594
5/15/2016 6:00,5/15/2016,6,425056,277.57,39.956
5/15/2016 7:00,5/15/2016,7,425057,276.49,38.012
5/15/2016 8:00,5/15/2016,8,425058,276.06,37.238
5/15/2016 9:00,5/15/2016,9,425059,275.5,36.23
5/15/2016 10:00,5/15/2016,10,4250510,274.88,35.114
5/15/2016 11:00,5/15/2016,11,4250511,275.01,35.348
5/15/2016 12:00,5/15/2016,12,4250512,277.29,39.452
5/15/2016 13:00,5/15/2016,13,4250513,279.5,43.43
5/15/2016 14:00,5/15/2016,14,4250514,280.56,45.338
5/15/2016 15:00,5/15/2016,15,4250515,281.3,46.67
5/15/2016 16:00,5/15/2016,16,4250516,281.96,47.858
5/15/2016 17:00,5/15/2016,17,4250517,282.67,49.136
5/15/2016 18:00,5/15/2016,18,4250518,283.29,50.252
5/15/2016 19:00,5/15/2016,19,4250519,284.12,51.746
5/15/2016 20:00,5/15/2016,20,4250520,285.11,53.528
5/15/2016 21:00,5/15/2016,21,4250521,285.43,54.104
5/15/2016 22:00,5/15/2016,22,4250522,285.82,54.806
5/15/2016 23:00,5/15/2016,23,4250523,285.97,55.076
5/16/2016 0:00,5/16/2016,0,425060,285.68,54.554
5/16/2016 1:00,5/16/2016,1,425061,283.84,51.242
5/16/2016 2:00,5/16/2016,2,425062,281.52,47.066
5/16/2016 3:00,5/16/2016,3,425063,280.25,44.78
5/16/2016 4:00,5/16/2016,4,425064,280.14,44.582
5/16/2016 5:00,5/16/2016,5,425065,279.92,44.186
5/16/2016 6:00,5/16/2016,6,425066,279.95,44.24
5/16/2016 7:00,5/16/2016,7,425067,280.07,44.456
5/16/2016 8:00,5/16/2016,8,425068,280.17,44.636
5/16/2016 9:00,5/16/2016,9,425069,279.84,44.042
5/16/2016 10:00,5/16/2016,10,4250610,279.88,44.114
5/16/2016 11:00,5/16/2016,11,4250611,280.73,45.644
5/16/2016 12:00,5/16/2016,12,4250612,282.72,49.226
5/16/2016 13:00,5/16/2016,13,4250613,285.42,54.086
5/16/2016 14:00,5/16/2016,14,4250614,287.35,57.56
5/16/2016 15:00,5/16/2016,15,4250615,289.67,61.736
5/16/2016 16:00,5/16/2016,16,4250616,291.35,64.76
5/16/2016 17:00,5/16/2016,17,4250617,292.91,67.568
5/16/2016 18:00,5/16/2016,18,4250618,293.52,68.666
5/16/2016 19:00,5/16/2016,19,4250619,293.55,68.72
5/16/2016 20:00,5/16/2016,20,4250620,293.44,68.522
5/16/2016 21:00,5/16/2016,21,4250621,293.22,68.126
5/16/2016 22:00,5/16/2016,22,4250622,292.64,67.082
5/16/2016 23:00,5/16/2016,23,4250623,291.72,65.426
5/17/2016 0:00,5/17/2016,0,425070,290.93,64.004
5/17/2016 1:00,5/17/2016,1,425071,289.83,62.024
5/17/2016 2:00,5/17/2016,2,425072,288.54,59.702
5/17/2016 3:00,5/17/2016,3,425073,287.82,58.406
5/17/2016 4:00,5/17/2016,4,425074,287.1,57.11
